Data_Year,Quarter,County,FUEL_TYPE,MAKE,MODEL,Number of Vehicles
2015,,San Bernardino,Electric,FIAT,500e,172
2015,,San Bernardino,Electric,Ford,Focus,19
2015,,San Bernardino,Electric,Honda,Fit EV,1
2015,,San Bernardino,Electric,Kia,Soul EV,8
2015,,San Bernardino,Electric,Mercedes-Benz,B-Class,30
2015,,San Bernardino,Electric,Nissan,Leaf,65
2015,,San Bernardino,Electric,Smart,Fortwo Electric Drive,19
2015,,San Bernardino,Electric,Tesla,Model S,138
2015,,San Bernardino,Electric,Volkswagen,e-Golf,27
2015,,San Bernardino,PHEV,BMW,i3 REx,56
2015,,San Bernardino,PHEV,BMW,i8,14
2015,,San Bernardino,PHEV,BMW,X5,2
2015,,San Bernardino,PHEV,Cadillac,ELR,11
2015,,San Bernardino,PHEV,Chevrolet,Volt,186
2015,,San Bernardino,PHEV,Ford,C-MAX Energi,111
2015,,San Bernardino,PHEV,Ford,Fusion Energi,207
2015,,San Bernardino,PHEV,Honda,Accord PHEV,3
2015,,San Bernardino,PHEV,Mercedes-Benz,S-Class,5
2015,,San Bernardino,PHEV,Porsche,Cayenne,1
2015,,San Bernardino,PHEV,Toyota,Prius PHEV,137
2015,,San Bernardino,Hydrogen,Toyota,Mirai,2
2015,,San Diego,Electric,BMW,i3,99
2015,,San Diego,Electric,Chevrolet,Spark EV,169
2015,,San Diego,Electric,FIAT,500e,759
2015,,San Diego,Electric,Ford,Focus,76
2015,,San Diego,Electric,Honda,Fit EV,2
2015,,San Diego,Electric,Kia,Soul EV,69
2015,,San Diego,Electric,Mercedes-Benz,B-Class,100
2015,,San Diego,Electric,Mitsubishi,i-MiEV,2
2015,,San Diego,Electric,Nissan,Leaf,359
2015,,San Diego,Electric,Smart,Fortwo Electric Drive,504
2015,,San Diego,Electric,Tesla,Model S,851
2015,,San Diego,Electric,Toyota,RAV4 EV,5
2015,,San Diego,Electric,Volkswagen,e-Golf,165
2015,,San Diego,PHEV,BMW,i3 REx,212
2015,,San Diego,PHEV,BMW,i8,44
2015,,San Diego,PHEV,BMW,X5,11
2015,,San Diego,PHEV,Cadillac,ELR,16
2015,,San Diego,PHEV,Chevrolet,Volt,508
2015,,San Diego,PHEV,Fisker,Karma,3
2015,,San Diego,PHEV,Ford,C-MAX Energi,277
2015,,San Diego,PHEV,Ford,Fusion Energi,315
2015,,San Diego,PHEV,Honda,Accord PHEV,31
2015,,San Diego,PHEV,Hyundai,Sonata PHEV,3
2015,,San Diego,PHEV,Mercedes-Benz,S-Class,3
2015,,San Diego,PHEV,Porsche,918 Spyder,2
2015,,San Diego,PHEV,Porsche,Cayenne,22
2015,,San Diego,PHEV,Porsche,Panamera,15
2015,,San Diego,PHEV,Toyota,Prius PHEV,202
2015,,San Francisco,Electric,BMW,i3,52
2015,,San Francisco,Electric,Chevrolet,Spark EV,26
2015,,San Francisco,Electric,FIAT,500e,308
2015,,San Francisco,Electric,Ford,Focus,20
2015,,San Francisco,Electric,Honda,Fit EV,1
2015,,San Francisco,Electric,Kia,Soul EV,12
2015,,San Francisco,Electric,Mercedes-Benz,B-Class,41
2015,,San Francisco,Electric,Mitsubishi,i-MiEV,1
2015,,San Francisco,Electric,Nissan,Leaf,108
2015,,San Francisco,Electric,Smart,Fortwo Electric Drive,64
2015,,San Francisco,Electric,Tesla,Model S,329
2015,,San Francisco,Electric,Toyota,RAV4 EV,1
2015,,San Francisco,Electric,Volkswagen,e-Golf,115
